Train_ID,Date,Cleaning_Type,Duration_Minutes,Cost,Staff_Assigned,Priority,Completion_Status,Quality_Score,Location,Shift,Notes
CR118,2024-02-11,HVAC_Filter,78,1334,3,Medium,In_Progress,88.23544012631275,Depot_A,Night,HVAC Filter performed on CR118
CR118,2024-02-11,Interior_Deep_Clean,143,1292,4,High,In_Progress,91.17610666284519,Depot_B,Evening,Interior Deep Clean performed on CR118
CR118,2024-02-11,Exterior_Wash,47,1888,2,Low,Completed,89.89740179506609,Depot_B,Morning,Exterior Wash performed on CR118
CR118,2024-02-12,Interior_Deep_Clean,157,1162,4,Medium,In_Progress,92.73504975831338,Depot_A,Evening,Interior Deep Clean performed on CR118
CR118,2024-02-12,LED_Light_Clean,53,521,4,High,Completed,97.93703287704095,Depot_A,Evening,LED Light Clean performed on CR118
CR118,2024-02-13,Driver_Cabin_Detail,37,780,3,Low,Completed,92.61526745616533,Depot_A,Evening,Driver Cabin Detail performed on CR118
CR118,2024-02-13,Exterior_Wash,53,797,4,High,Scheduled,86.88004590681025,Terminal_Station,Evening,Exterior Wash performed on CR118
CR118,2024-02-13,Graffiti_Removal,73,975,4,High,In_Progress,90.20380349900809,Depot_A,Morning,Graffiti Removal performed on CR118
CR118,2024-02-14,HVAC_Filter,77,548,4,High,Completed,96.75369274791564,Depot_B,Evening,HVAC Filter performed on CR118
CR118,2024-02-14,Floor_Deep_Clean,115,1332,6,Medium,Completed,90.8130695042422,Terminal_Station,Night,Floor Deep Clean performed on CR118
CR118,2024-02-14,Graffiti_Removal,101,1525,2,High,In_Progress,94.27472863983053,Depot_B,Morning,Graffiti Removal performed on CR118
CR118,2024-02-16,Window_Polish,47,1510,3,Low,In_Progress,89.9575540607743,Terminal_Station,Evening,Window Polish performed on CR118
CR118,2024-02-16,Driver_Cabin_Detail,39,692,5,Low,Completed,86.76200348886681,Depot_A,Morning,Driver Cabin Detail performed on CR118
CR118,2024-02-16,Disinfection_Spray,31,1746,2,Low,Completed,85.68261676294988,Depot_B,Night,Disinfection Spray performed on CR118
CR118,2024-02-18,Interior_Deep_Clean,145,1084,4,Medium,In_Progress,86.41841401760259,Depot_B,Evening,Interior Deep Clean performed on CR118
CR118,2024-02-19,Graffiti_Removal,118,800,3,High,In_Progress,92.21222061885324,Depot_B,Evening,Graffiti Removal performed on CR118
CR118,2024-02-20,Graffiti_Removal,120,1936,6,High,In_Progress,89.44956667545556,Terminal_Station,Morning,Graffiti Removal performed on CR118
CR118,2024-02-20,Exterior_Wash,62,1666,2,Medium,Scheduled,87.36278794656299,Depot_B,Night,Exterior Wash performed on CR118
CR118,2024-02-22,Graffiti_Removal,59,946,3,Medium,Completed,91.60538027851459,Depot_B,Morning,Graffiti Removal performed on CR118
CR118,2024-02-23,Driver_Cabin_Detail,42,1283,2,High,Scheduled,86.98008675772095,Depot_B,Night,Driver Cabin Detail performed on CR118
CR118,2024-02-23,LED_Light_Clean,51,752,2,High,Scheduled,95.16710701859466,Terminal_Station,Evening,LED Light Clean performed on CR118
CR118,2024-02-24,Driver_Cabin_Detail,37,652,4,Low,In_Progress,96.50405080179489,Terminal_Station,Morning,Driver Cabin Detail performed on CR118
CR118,2024-02-25,LED_Light_Clean,57,1847,4,Low,In_Progress,85.33941058776504,Depot_B,Night,LED Light Clean performed on CR118
CR118,2024-02-25,Graffiti_Removal,46,1608,3,Medium,Completed,94.94499269356567,Depot_A,Evening,Graffiti Removal performed on CR118
CR118,2024-02-25,Driver_Cabin_Detail,41,1438,6,Low,Scheduled,85.62231661614118,Depot_B,Evening,Driver Cabin Detail performed on CR118
CR118,2024-02-26,Graffiti_Removal,122,1827,2,Low,Scheduled,95.22543899516056,Terminal_Station,Evening,Graffiti Removal performed on CR118
CR118,2024-02-27,Disinfection_Spray,28,759,2,Low,In_Progress,87.50348489218885,Terminal_Station,Morning,Disinfection Spray performed on CR118
CR118,2024-02-27,Driver_Cabin_Detail,43,1127,5,Low,In_Progress,93.4407911417556,Terminal_Station,Night,Driver Cabin Detail performed on CR118
CR118,2024-02-28,Floor_Deep_Clean,120,977,5,Medium,Completed,95.0831058167465,Depot_A,Night,Floor Deep Clean performed on CR118
CR118,2024-03-01,Interior_Deep_Clean,146,550,2,Low,Scheduled,92.50177944478065,Depot_A,Morning,Interior Deep Clean performed on CR118
CR118,2024-03-04,Floor_Deep_Clean,66,1583,2,Low,In_Progress,95.24843825235295,Terminal_Station,Evening,Floor Deep Clean performed on CR118
CR118,2024-03-04,Disinfection_Spray,33,1492,3,High,Completed,86.58478425300348,Depot_A,Night,Disinfection Spray performed on CR118
CR118,2024-03-05,Exterior_Wash,69,1200,5,Low,Completed,88.47083385419154,Depot_B,Evening,Exterior Wash performed on CR118
CR118,2024-03-05,HVAC_Filter,89,775,4,Medium,Completed,97.53605191817311,Terminal_Station,Night,HVAC Filter performed on CR118
CR118,2024-03-05,Graffiti_Removal,125,660,5,High,In_Progress,90.44808985178418,Terminal_Station,Evening,Graffiti Removal performed on CR118
CR118,2024-03-06,Floor_Deep_Clean,61,758,6,Low,Completed,91.97229268448545,Terminal_Station,Night,Floor Deep Clean performed on CR118
CR118,2024-03-06,Graffiti_Removal,159,1542,4,High,Scheduled,86.75970673395094,Depot_B,Night,Graffiti Removal performed on CR118
CR118,2024-03-06,Disinfection_Spray,30,557,2,Medium,Completed,93.85740303309233,Depot_A,Evening,Disinfection Spray performed on CR118
CR118,2024-03-07,Window_Polish,53,1371,3,High,In_Progress,86.61994342035881,Terminal_Station,Evening,Window Polish performed on CR118
CR118,2024-03-07,Interior_Deep_Clean,143,1363,2,Low,Completed,90.60132820417451,Terminal_Station,Evening,Interior Deep Clean performed on CR118
CR118,2024-03-08,Interior_Deep_Clean,155,1402,5,Medium,Scheduled,91.18552591033006,Depot_A,Evening,Interior Deep Clean performed on CR118
CR118,2024-03-09,Floor_Deep_Clean,108,677,6,Low,Completed,88.26426484409214,Terminal_Station,Evening,Floor Deep Clean performed on CR118
CR118,2024-03-09,Driver_Cabin_Detail,34,1816,5,Low,In_Progress,87.51197015460511,Depot_B,Evening,Driver Cabin Detail performed on CR118
CR118,2024-03-10,Seat_Sanitization,113,1651,4,Medium,Scheduled,87.61391636916758,Depot_A,Evening,Seat Sanitization performed on CR118
CR118,2024-03-10,Graffiti_Removal,174,1755,5,Low,Completed,87.5060127953016,Terminal_Station,Morning,Graffiti Removal performed on CR118
CR118,2024-03-10,HVAC_Filter,68,1693,5,Medium,Completed,95.94378176391228,Terminal_Station,Evening,HVAC Filter performed on CR118
CR118,2024-03-11,Exterior_Wash,74,1375,6,High,Completed,95.92792756855368,Terminal_Station,Night,Exterior Wash performed on CR118
CR118,2024-03-12,Driver_Cabin_Detail,35,656,4,Medium,In_Progress,93.61934169494543,Depot_A,Night,Driver Cabin Detail performed on CR118
CR118,2024-03-12,Floor_Deep_Clean,79,1345,5,Low,In_Progress,88.67317691857403,Terminal_Station,Night,Floor Deep Clean performed on CR118
CR118,2024-03-12,Seat_Sanitization,101,502,5,High,Completed,91.69210310442965,Depot_B,Morning,Seat Sanitization performed on CR118
CR118,2024-03-13,Driver_Cabin_Detail,41,1818,4,High,In_Progress,95.22159367063446,Depot_B,Evening,Driver Cabin Detail performed on CR118
CR118,2024-03-13,LED_Light_Clean,47,965,5,Medium,In_Progress,87.29677464880326,Depot_B,Night,LED Light Clean performed on CR118
CR118,2024-03-13,Graffiti_Removal,103,771,2,High,In_Progress,95.26161106838686,Terminal_Station,Morning,Graffiti Removal performed on CR118
CR118,2024-03-14,Seat_Sanitization,96,855,3,Medium,In_Progress,86.20403256533505,Depot_A,Evening,Seat Sanitization performed on CR118
CR118,2024-03-14,Window_Polish,47,522,6,Low,Scheduled,95.29589371279931,Terminal_Station,Night,Window Polish performed on CR118
CR118,2024-03-14,Interior_Deep_Clean,172,1490,6,Low,Completed,85.16678637132952,Depot_B,Night,Interior Deep Clean performed on CR118
CR118,2024-03-15,Exterior_Wash,72,1666,4,Low,In_Progress,91.37510690638506,Depot_B,Night,Exterior Wash performed on CR118
CR118,2024-03-15,Seat_Sanitization,101,1850,4,Low,Scheduled,93.89216971375606,Depot_B,Evening,Seat Sanitization performed on CR118
CR118,2024-03-16,Disinfection_Spray,26,1423,6,High,Completed,97.5020039392501,Depot_A,Morning,Disinfection Spray performed on CR118
CR118,2024-03-16,Exterior_Wash,70,516,4,Low,Completed,93.0296118475676,Terminal_Station,Evening,Exterior Wash performed on CR118
CR118,2024-03-17,Window_Polish,55,1040,2,Low,Completed,92.41056481642842,Terminal_Station,Morning,Window Polish performed on CR118
CR118,2024-03-17,Interior_Deep_Clean,142,1273,2,High,In_Progress,96.97575674477984,Depot_B,Evening,Interior Deep Clean performed on CR118
CR118,2024-03-18,Exterior_Wash,47,791,5,High,Completed,85.34480480154176,Depot_A,Evening,Exterior Wash performed on CR118
CR118,2024-03-24,Graffiti_Removal,50,1453,6,Low,Scheduled,90.40041768934663,Depot_B,Evening,Graffiti Removal performed on CR118
CR118,2024-03-24,Window_Polish,52,1353,3,Low,In_Progress,95.29134201881962,Depot_B,Morning,Window Polish performed on CR118
CR118,2024-03-25,Driver_Cabin_Detail,42,1867,3,High,In_Progress,97.23381908135777,Depot_B,Morning,Driver Cabin Detail performed on CR118
CR118,2024-03-25,Graffiti_Removal,163,1155,6,High,Scheduled,85.50255750954535,Depot_B,Evening,Graffiti Removal performed on CR118
CR118,2024-03-28,Exterior_Wash,48,782,5,High,Scheduled,96.48430316029129,Depot_A,Morning,Exterior Wash performed on CR118
CR118,2024-03-28,HVAC_Filter,85,1311,6,Medium,Completed,93.89575400243129,Terminal_Station,Morning,HVAC Filter performed on CR118
CR118,2024-03-29,Exterior_Wash,50,1796,2,Medium,In_Progress,91.621951261179,Depot_B,Night,Exterior Wash performed on CR118
CR118,2024-03-29,Seat_Sanitization,95,1887,2,Low,In_Progress,86.57245294746718,Terminal_Station,Night,Seat Sanitization performed on CR118
CR118,2024-03-29,Window_Polish,49,1787,6,Medium,Scheduled,87.60500674205473,Depot_B,Night,Window Polish performed on CR118
CR118,2024-03-30,Driver_Cabin_Detail,30,923,4,High,Scheduled,86.84144550071167,Depot_A,Night,Driver Cabin Detail performed on CR118
CR118,2024-03-30,Disinfection_Spray,26,813,6,High,Completed,86.27723459282275,Depot_A,Evening,Disinfection Spray performed on CR118
CR118,2024-03-31,Interior_Deep_Clean,148,743,4,High,Completed,87.00861642664182,Depot_A,Night,Interior Deep Clean performed on CR118
CR118,2024-03-31,Driver_Cabin_Detail,35,1614,2,High,Completed,88.20794185834205,Depot_B,Night,Driver Cabin Detail performed on CR118
CR118,2024-03-31,Window_Polish,55,1073,5,High,In_Progress,95.29370799628698,Depot_A,Night,Window Polish performed on CR118
CR118,2024-04-01,Disinfection_Spray,31,1895,5,Low,In_Progress,94.04820796803378,Depot_A,Morning,Disinfection Spray performed on CR118
CR118,2024-04-01,Graffiti_Removal,169,1621,6,High,Completed,96.09199314833664,Depot_A,Evening,Graffiti Removal performed on CR118
CR118,2024-04-01,Exterior_Wash,63,957,2,Low,Completed,92.28678255145815,Depot_A,Evening,Exterior Wash performed on CR118
CR118,2024-04-02,HVAC_Filter,64,522,6,High,In_Progress,92.37217780824491,Depot_A,Morning,HVAC Filter performed on CR118
CR118,2024-04-02,Seat_Sanitization,114,781,5,High,In_Progress,87.3876239856261,Depot_A,Night,Seat Sanitization performed on CR118
CR118,2024-04-02,Disinfection_Spray,33,1391,3,Medium,Completed,95.99855546296408,Depot_A,Night,Disinfection Spray performed on CR118
CR118,2024-04-03,Exterior_Wash,52,731,2,Medium,Completed,94.52791557803577,Terminal_Station,Night,Exterior Wash performed on CR118
CR118,2024-04-04,Exterior_Wash,46,830,6,High,Scheduled,96.88059129147561,Terminal_Station,Evening,Exterior Wash performed on CR118
CR118,2024-04-04,LED_Light_Clean,49,1780,5,Medium,Scheduled,96.57969980381225,Depot_B,Evening,LED Light Clean performed on CR118
CR118,2024-04-04,Driver_Cabin_Detail,30,545,3,High,Completed,88.68248937498643,Depot_A,Evening,Driver Cabin Detail performed on CR118
CR118,2024-04-05,Graffiti_Removal,61,1707,3,Medium,Completed,90.32581607584981,Terminal_Station,Morning,Graffiti Removal performed on CR118
CR118,2024-04-05,LED_Light_Clean,55,1957,6,High,Scheduled,87.91080743784772,Terminal_Station,Morning,LED Light Clean performed on CR118
CR118,2024-04-06,Exterior_Wash,56,1122,2,Medium,In_Progress,91.70086764668875,Terminal_Station,Evening,Exterior Wash performed on CR118
CR118,2024-04-06,HVAC_Filter,86,1505,5,Low,Completed,86.00100854901324,Depot_B,Night,HVAC Filter performed on CR118
CR118,2024-04-06,Seat_Sanitization,115,1538,5,Medium,Completed,97.39045519322842,Terminal_Station,Evening,Seat Sanitization performed on CR118
CR118,2024-04-07,Driver_Cabin_Detail,33,1452,3,Medium,Completed,96.26360130996835,Terminal_Station,Night,Driver Cabin Detail performed on CR118
CR118,2024-04-08,Seat_Sanitization,92,1166,6,Low,Completed,88.80175738104506,Depot_B,Night,Seat Sanitization performed on CR118
CR118,2024-04-08,Window_Polish,51,712,2,High,In_Progress,97.18536637128359,Terminal_Station,Evening,Window Polish performed on CR118
CR118,2024-04-08,LED_Light_Clean,51,1384,2,High,Scheduled,87.26504293643558,Terminal_Station,Evening,LED Light Clean performed on CR118
CR118,2024-04-09,LED_Light_Clean,48,1372,5,Medium,Scheduled,85.6054729177464,Depot_B,Night,LED Light Clean performed on CR118
CR118,2024-04-09,Floor_Deep_Clean,109,1977,2,Low,Completed,94.29174107317203,Terminal_Station,Evening,Floor Deep Clean performed on CR118
CR118,2024-04-09,Exterior_Wash,52,1231,2,Medium,In_Progress,91.44619738055657,Depot_B,Night,Exterior Wash performed on CR118
CR118,2024-04-10,Interior_Deep_Clean,141,1104,2,Low,Scheduled,88.22779679275806,Depot_A,Night,Interior Deep Clean performed on CR118
CR118,2024-04-10,Driver_Cabin_Detail,34,1776,6,Low,Scheduled,91.30818704278535,Terminal_Station,Evening,Driver Cabin Detail performed on CR118
CR118,2024-04-11,HVAC_Filter,68,1121,2,Low,Completed,91.4546767367289,Depot_A,Night,HVAC Filter performed on CR118
CR118,2024-04-11,Exterior_Wash,73,1341,6,Low,Scheduled,94.42430223981606,Terminal_Station,Morning,Exterior Wash performed on CR118
CR118,2024-04-12,Exterior_Wash,65,1261,5,Medium,In_Progress,92.45450703685597,Terminal_Station,Morning,Exterior Wash performed on CR118
CR118,2024-04-12,Graffiti_Removal,122,1613,6,Low,Completed,90.96221590826042,Depot_B,Morning,Graffiti Removal performed on CR118
CR118,2024-04-12,Driver_Cabin_Detail,39,1685,3,Low,Completed,94.54493405673698,Depot_A,Night,Driver Cabin Detail performed on CR118
CR118,2024-04-13,Disinfection_Spray,20,786,6,High,Scheduled,89.5405678281087,Depot_A,Morning,Disinfection Spray performed on CR118
CR118,2024-04-13,Window_Polish,45,1726,4,Medium,Scheduled,89.06531247114998,Depot_A,Night,Window Polish performed on CR118
CR118,2024-04-13,Interior_Deep_Clean,137,1045,2,High,Completed,94.92857091865493,Depot_A,Evening,Interior Deep Clean performed on CR118
CR118,2024-04-15,HVAC_Filter,65,1222,6,High,In_Progress,90.33569227593411,Terminal_Station,Morning,HVAC Filter performed on CR118
CR118,2024-04-15,LED_Light_Clean,50,620,5,High,Completed,86.61544055395912,Terminal_Station,Morning,LED Light Clean performed on CR118
CR118,2024-04-15,Window_Polish,48,1069,5,High,Completed,94.71374047232412,Terminal_Station,Night,Window Polish performed on CR118
CR118,2024-04-18,Floor_Deep_Clean,72,1300,4,High,Completed,90.82416862330659,Depot_A,Morning,Floor Deep Clean performed on CR118
CR118,2024-04-19,LED_Light_Clean,46,1366,4,High,Completed,91.47825815390686,Depot_B,Night,LED Light Clean performed on CR118
CR118,2024-04-19,HVAC_Filter,64,810,3,High,Completed,88.64069439315749,Terminal_Station,Night,HVAC Filter performed on CR118
CR118,2024-04-19,Floor_Deep_Clean,69,995,4,Low,In_Progress,87.79738659497919,Depot_B,Morning,Floor Deep Clean performed on CR118
CR118,2024-04-20,Interior_Deep_Clean,180,920,5,Low,In_Progress,93.98931996423806,Depot_A,Night,Interior Deep Clean performed on CR118
CR118,2024-04-21,Graffiti_Removal,173,853,3,Low,Scheduled,93.13807901894717,Terminal_Station,Morning,Graffiti Removal performed on CR118
CR118,2024-04-21,Window_Polish,46,940,6,High,Scheduled,91.30455191575899,Terminal_Station,Evening,Window Polish performed on CR118
CR118,2024-04-21,HVAC_Filter,77,759,5,Low,In_Progress,97.98410282131779,Depot_B,Night,HVAC Filter performed on CR118
CR118,2024-04-23,Graffiti_Removal,131,976,2,High,Completed,94.97620736790532,Depot_A,Morning,Graffiti Removal performed on CR118
CR118,2024-04-24,HVAC_Filter,87,1227,3,Low,In_Progress,95.87673442865345,Depot_B,Evening,HVAC Filter performed on CR118
CR118,2024-04-26,Exterior_Wash,75,1332,3,Low,Completed,92.79659767225854,Terminal_Station,Morning,Exterior Wash performed on CR118
CR118,2024-04-27,Driver_Cabin_Detail,39,1820,5,Low,In_Progress,86.35216020181419,Depot_A,Night,Driver Cabin Detail performed on CR118
CR118,2024-04-27,LED_Light_Clean,57,537,5,High,In_Progress,95.35113506679451,Depot_A,Morning,LED Light Clean performed on CR118
CR118,2024-04-28,Window_Polish,45,748,4,High,In_Progress,92.76635311077334,Depot_A,Night,Window Polish performed on CR118
CR118,2024-04-28,Driver_Cabin_Detail,45,1600,2,Medium,In_Progress,88.44881600338883,Depot_B,Evening,Driver Cabin Detail performed on CR118
CR118,2024-04-29,LED_Light_Clean,59,1434,3,Medium,In_Progress,96.29296204981,Terminal_Station,Morning,LED Light Clean performed on CR118
CR118,2024-04-30,Floor_Deep_Clean,112,1536,6,High,In_Progress,87.37957628718273,Depot_B,Night,Floor Deep Clean performed on CR118
CR118,2024-04-30,HVAC_Filter,90,1242,4,High,Completed,89.89117393285565,Depot_A,Night,HVAC Filter performed on CR118
CR118,2024-04-30,Interior_Deep_Clean,145,1426,3,Medium,Scheduled,86.59931666823255,Depot_A,Morning,Interior Deep Clean performed on CR118
CR118,2024-05-04,HVAC_Filter,87,1787,4,Medium,In_Progress,89.16014607184421,Depot_A,Night,HVAC Filter performed on CR118
CR118,2024-05-05,Disinfection_Spray,34,1174,6,Medium,Scheduled,91.9377553769915,Terminal_Station,Night,Disinfection Spray performed on CR118
CR118,2024-05-05,LED_Light_Clean,46,1283,2,High,In_Progress,96.87275422307344,Depot_A,Morning,LED Light Clean performed on CR118
CR118,2024-05-05,HVAC_Filter,72,1967,2,Low,Scheduled,85.65619804181819,Terminal_Station,Morning,HVAC Filter performed on CR118
CR118,2024-05-06,Exterior_Wash,62,1214,2,Low,In_Progress,92.13225034537057,Terminal_Station,Morning,Exterior Wash performed on CR118
CR118,2024-05-06,Floor_Deep_Clean,81,1777,2,Low,In_Progress,85.86569076293371,Terminal_Station,Morning,Floor Deep Clean performed on CR118
CR118,2024-05-07,Exterior_Wash,50,516,5,Medium,Scheduled,92.3654789152349,Depot_A,Night,Exterior Wash performed on CR118
CR118,2024-05-07,Graffiti_Removal,50,1616,4,Medium,Completed,94.56449694427076,Depot_A,Evening,Graffiti Removal performed on CR118
CR118,2024-05-07,Interior_Deep_Clean,170,1352,4,Medium,In_Progress,86.26900098219406,Depot_B,Evening,Interior Deep Clean performed on CR118
CR118,2024-05-09,HVAC_Filter,79,1907,3,Low,Scheduled,92.11942528623324,Depot_A,Evening,HVAC Filter performed on CR118
CR118,2024-05-10,LED_Light_Clean,48,1502,3,Low,In_Progress,88.4289729583474,Terminal_Station,Evening,LED Light Clean performed on CR118
CR118,2024-05-10,Seat_Sanitization,95,786,5,Medium,Scheduled,85.16954302350965,Terminal_Station,Night,Seat Sanitization performed on CR118
CR118,2024-05-11,Graffiti_Removal,71,532,5,Medium,Scheduled,93.43049875207808,Depot_B,Evening,Graffiti Removal performed on CR118
CR118,2024-05-11,Exterior_Wash,55,775,3,High,Scheduled,92.32337580053019,Terminal_Station,Evening,Exterior Wash performed on CR118
CR118,2024-05-11,Driver_Cabin_Detail,36,1038,5,Medium,Scheduled,86.65845605573676,Depot_B,Night,Driver Cabin Detail performed on CR118
CR118,2024-05-12,Driver_Cabin_Detail,42,1294,2,Medium,In_Progress,93.9245155560757,Terminal_Station,Morning,Driver Cabin Detail performed on CR118
CR118,2024-05-12,HVAC_Filter,73,1140,6,Medium,Scheduled,89.96098674637565,Depot_B,Morning,HVAC Filter performed on CR118
CR118,2024-05-12,Seat_Sanitization,100,1001,4,Medium,Scheduled,96.59777629086496,Depot_B,Night,Seat Sanitization performed on CR118
CR118,2024-05-13,Seat_Sanitization,104,618,4,Low,Completed,90.93801700305596,Terminal_Station,Evening,Seat Sanitization performed on CR118
CR118,2024-05-13,Exterior_Wash,51,1113,3,Medium,Completed,88.7962895680732,Terminal_Station,Evening,Exterior Wash performed on CR118
CR118,2024-05-14,Seat_Sanitization,102,684,2,Medium,In_Progress,91.13779810009476,Depot_B,Evening,Seat Sanitization performed on CR118
CR118,2024-05-15,Floor_Deep_Clean,112,602,3,High,Completed,90.75910930238223,Depot_A,Night,Floor Deep Clean performed on CR118
CR118,2024-05-15,Disinfection_Spray,27,694,6,Medium,In_Progress,97.53607224821828,Terminal_Station,Morning,Disinfection Spray performed on CR118
CR118,2024-05-17,Interior_Deep_Clean,163,1490,6,Medium,Scheduled,87.22725091123145,Depot_B,Night,Interior Deep Clean performed on CR118
CR118,2024-05-17,Floor_Deep_Clean,116,1590,6,Medium,Scheduled,90.63508145755507,Depot_A,Night,Floor Deep Clean performed on CR118
CR118,2024-05-17,Seat_Sanitization,117,709,6,Low,Scheduled,97.31612783698083,Depot_B,Evening,Seat Sanitization performed on CR118
CR118,2024-05-18,Disinfection_Spray,21,998,4,Low,In_Progress,97.82803771595917,Depot_A,Night,Disinfection Spray performed on CR118
CR118,2024-05-19,Graffiti_Removal,172,1192,4,Medium,Scheduled,88.61857390889966,Terminal_Station,Evening,Graffiti Removal performed on CR118
CR118,2024-05-19,HVAC_Filter,83,763,5,Medium,In_Progress,89.92789324120216,Depot_A,Morning,HVAC Filter performed on CR118
CR118,2024-05-19,Interior_Deep_Clean,180,1041,3,High,Scheduled,90.66554480762694,Depot_B,Night,Interior Deep Clean performed on CR118
CR118,2024-05-20,Exterior_Wash,70,1489,2,High,Completed,85.22971723535746,Terminal_Station,Night,Exterior Wash performed on CR118
CR118,2024-05-20,Window_Polish,32,682,6,High,Completed,85.22607692220542,Depot_B,Evening,Window Polish performed on CR118
CR118,2024-05-21,Graffiti_Removal,114,1650,4,High,Scheduled,89.38233767855047,Depot_A,Evening,Graffiti Removal performed on CR118
CR118,2024-05-21,Window_Polish,34,1284,2,Low,Completed,86.46634956211014,Terminal_Station,Evening,Window Polish performed on CR118
CR118,2024-05-21,LED_Light_Clean,53,538,3,Low,Scheduled,89.70785277171149,Depot_B,Morning,LED Light Clean performed on CR118
CR118,2024-05-23,HVAC_Filter,86,1325,4,Low,Completed,89.83267940077515,Terminal_Station,Morning,HVAC Filter performed on CR118
CR118,2024-05-23,Seat_Sanitization,107,833,3,Low,Scheduled,89.61897794688828,Depot_B,Morning,Seat Sanitization performed on CR118
CR118,2024-05-23,Graffiti_Removal,139,1931,6,Low,Scheduled,87.43279319256382,Terminal_Station,Evening,Graffiti Removal performed on CR118
CR118,2024-05-26,Exterior_Wash,46,1238,2,Medium,Scheduled,89.02592096845741,Depot_A,Morning,Exterior Wash performed on CR118
CR118,2024-05-26,HVAC_Filter,83,748,4,High,Scheduled,86.43176182210124,Depot_B,Night,HVAC Filter performed on CR118
CR118,2024-05-27,Window_Polish,41,1740,5,Medium,Completed,97.26204025325903,Depot_B,Evening,Window Polish performed on CR118
CR118,2024-05-28,Seat_Sanitization,109,1505,2,Medium,In_Progress,92.14021238088486,Depot_A,Evening,Seat Sanitization performed on CR118
CR118,2024-05-28,Floor_Deep_Clean,75,1160,2,Low,Completed,92.39061182556364,Depot_A,Evening,Floor Deep Clean performed on CR118
CR118,2024-05-30,Seat_Sanitization,99,936,4,Medium,In_Progress,88.94881892925574,Depot_B,Night,Seat Sanitization performed on CR118
CR118,2024-05-31,Interior_Deep_Clean,162,856,2,Medium,Scheduled,93.61446901451022,Depot_A,Evening,Interior Deep Clean performed on CR118
CR118,2024-05-31,Floor_Deep_Clean,75,550,6,High,Completed,88.58702049187747,Depot_B,Night,Floor Deep Clean performed on CR118
CR118,2024-05-31,Seat_Sanitization,104,1852,4,High,Completed,94.79155099628359,Terminal_Station,Night,Seat Sanitization performed on CR118
CR118,2024-06-01,Floor_Deep_Clean,87,595,4,High,In_Progress,93.55898759782515,Depot_A,Morning,Floor Deep Clean performed on CR118
CR118,2024-06-01,Driver_Cabin_Detail,37,826,4,Low,Scheduled,88.14261302955182,Depot_B,Evening,Driver Cabin Detail performed on CR118
CR118,2024-06-05,Seat_Sanitization,114,565,2,Medium,In_Progress,88.88340961175405,Terminal_Station,Night,Seat Sanitization performed on CR118
CR118,2024-06-05,Driver_Cabin_Detail,36,1486,3,Low,In_Progress,85.7852296812074,Depot_A,Morning,Driver Cabin Detail performed on CR118
CR118,2024-06-07,Floor_Deep_Clean,69,772,5,Medium,In_Progress,92.63328830247269,Terminal_Station,Evening,Floor Deep Clean performed on CR118
CR118,2024-06-07,Seat_Sanitization,97,1595,5,Medium,Scheduled,95.7809862867388,Terminal_Station,Morning,Seat Sanitization performed on CR118
CR118,2024-06-08,Disinfection_Spray,38,1605,5,High,Scheduled,95.28463963308667,Terminal_Station,Night,Disinfection Spray performed on CR118
CR118,2024-06-08,Interior_Deep_Clean,159,628,6,Low,Completed,85.21591081353411,Depot_B,Evening,Interior Deep Clean performed on CR118
CR118,2024-06-09,Exterior_Wash,53,1454,3,High,Completed,89.5361012544904,Depot_B,Night,Exterior Wash performed on CR118
CR118,2024-06-09,Graffiti_Removal,71,767,3,High,Scheduled,92.72712792372641,Depot_A,Evening,Graffiti Removal performed on CR118
CR118,2024-06-09,Disinfection_Spray,28,1985,5,Low,In_Progress,93.09503232847482,Depot_B,Morning,Disinfection Spray performed on CR118
CR118,2024-06-10,Exterior_Wash,52,909,4,Medium,Completed,86.32935596263951,Depot_B,Morning,Exterior Wash performed on CR118
CR118,2024-06-10,HVAC_Filter,63,852,6,Medium,In_Progress,93.1238981801433,Terminal_Station,Night,HVAC Filter performed on CR118
CR118,2024-06-10,Driver_Cabin_Detail,32,1078,5,Medium,In_Progress,85.58076297942333,Depot_B,Night,Driver Cabin Detail performed on CR118
CR118,2024-06-12,HVAC_Filter,75,849,2,Low,In_Progress,95.67670383736377,Terminal_Station,Night,HVAC Filter performed on CR118
CR118,2024-06-12,Floor_Deep_Clean,113,1931,5,Medium,Scheduled,89.60413011460682,Terminal_Station,Night,Floor Deep Clean performed on CR118
CR118,2024-06-12,Seat_Sanitization,99,986,3,Low,In_Progress,91.59164468417737,Terminal_Station,Morning,Seat Sanitization performed on CR118
CR118,2024-06-13,Graffiti_Removal,45,1746,2,Medium,Completed,92.65202379176296,Terminal_Station,Morning,Graffiti Removal performed on CR118
CR118,2024-06-14,Interior_Deep_Clean,141,1049,3,High,In_Progress,94.24090594009729,Depot_A,Night,Interior Deep Clean performed on CR118
CR118,2024-06-14,Driver_Cabin_Detail,45,761,3,Low,Completed,94.57351763115459,Depot_B,Morning,Driver Cabin Detail performed on CR118
CR118,2024-06-14,HVAC_Filter,80,1088,4,Low,In_Progress,96.96093956507205,Depot_A,Evening,HVAC Filter performed on CR118
CR118,2024-06-15,Floor_Deep_Clean,73,1934,3,Medium,Scheduled,97.81523314930409,Depot_B,Night,Floor Deep Clean performed on CR118
