Contract_ID,Train_ID,Advertiser,Date,Required_Hours,Actual_Service_Hours,Shortfall_Hours,Penalty_Incurred,Compliance_Percentage,Contract_Value,Priority,Revenue_Impact,Day_Of_Week,Month,Notes
BRD-007,CR103,Airtel,2024-01-08,16.5,15.4,1.1,3454.0,93.5,850000,Medium,3454.0,Monday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-09,16.5,15.0,1.5,4667.0,91.2,850000,Medium,4667.0,Tuesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-10,16.5,14.5,2.0,6432.0,87.8,850000,Critical,6432.0,Wednesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-11,16.5,14.6,1.9,6166.0,88.3,850000,Critical,6166.0,Thursday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-12,16.5,17.1,0.0,0.0,100.0,850000,Low,0.0,Friday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-13,16.5,12.9,3.6,11580.0,78.1,850000,Critical,11580.0,Saturday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-14,16.5,11.5,5.0,16034.0,69.6,850000,Critical,16034.0,Sunday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-15,16.5,15.0,1.5,4787.0,90.9,850000,Medium,4787.0,Monday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-16,16.5,15.9,0.6,2008.0,96.2,850000,Low,2008.0,Tuesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-17,16.5,14.9,1.6,4999.0,90.5,850000,Medium,4999.0,Wednesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-18,16.5,16.5,0.0,67.0,99.9,850000,Low,67.0,Thursday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-19,16.5,17.0,0.0,0.0,100.0,850000,Low,0.0,Friday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-20,16.5,14.1,2.4,7525.0,85.7,850000,Critical,7525.0,Saturday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-21,16.5,13.3,3.2,10183.0,80.7,850000,Critical,10183.0,Sunday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-22,16.5,15.7,0.8,2682.0,94.9,850000,Medium,2682.0,Monday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-23,16.5,15.9,0.6,1845.0,96.5,850000,Low,1845.0,Tuesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-24,16.5,15.4,1.1,3436.0,93.5,850000,Medium,3436.0,Wednesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-25,16.5,16.3,0.2,697.0,98.7,850000,Low,697.0,Thursday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-26,16.5,17.3,0.0,0.0,100.0,850000,Low,0.0,Friday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-27,16.5,13.1,3.4,10879.0,79.4,850000,Critical,10879.0,Saturday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-28,16.5,13.4,3.1,9907.0,81.2,850000,Critical,9907.0,Sunday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-29,16.5,14.7,1.8,5824.0,89.0,850000,Critical,5824.0,Monday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-30,16.5,16.7,0.0,0.0,100.0,850000,Low,0.0,Tuesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-01-31,16.5,16.7,0.0,0.0,100.0,850000,Low,0.0,Wednesday,January,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-01,16.5,17.2,0.0,0.0,100.0,850000,Low,0.0,Thursday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-02,16.5,15.2,1.3,4315.0,91.8,850000,Medium,4315.0,Friday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-03,16.5,12.7,3.8,12094.0,77.1,850000,Critical,12094.0,Saturday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-04,16.5,12.2,4.3,13604.0,74.2,850000,Critical,13604.0,Sunday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-05,16.5,15.7,0.8,2700.0,94.9,850000,Medium,2700.0,Monday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-06,16.5,14.8,1.7,5548.0,89.5,850000,Critical,5548.0,Tuesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-07,16.5,14.5,2.0,6309.0,88.1,850000,Critical,6309.0,Wednesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-08,16.5,15.0,1.5,4828.0,90.9,850000,Medium,4828.0,Thursday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-09,16.5,16.4,0.1,189.0,99.6,850000,Low,189.0,Friday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-10,16.5,14.1,2.4,7555.0,85.7,850000,Critical,7555.0,Saturday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-11,16.5,12.6,3.9,12466.0,76.4,850000,Critical,12466.0,Sunday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-12,16.5,16.2,0.3,1057.0,98.0,850000,Low,1057.0,Monday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-13,16.5,16.8,0.0,0.0,100.0,850000,Low,0.0,Tuesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-14,16.5,16.7,0.0,0.0,100.0,850000,Low,0.0,Wednesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-15,16.5,16.3,0.2,705.0,98.7,850000,Low,705.0,Thursday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-16,16.5,15.5,1.0,3313.0,93.7,850000,Medium,3313.0,Friday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-17,16.5,15.3,1.2,3806.0,92.8,850000,Medium,3806.0,Saturday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-18,16.5,12.2,4.3,13905.0,73.7,850000,Critical,13905.0,Sunday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-19,16.5,14.8,1.7,5567.0,89.5,850000,Critical,5567.0,Monday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-20,16.5,17.3,0.0,0.0,100.0,850000,Low,0.0,Tuesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-21,16.5,15.2,1.3,4003.0,92.4,850000,Medium,4003.0,Wednesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-22,16.5,15.3,1.2,3794.0,92.8,850000,Medium,3794.0,Thursday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-23,16.5,15.2,1.3,4119.0,92.2,850000,Medium,4119.0,Friday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-24,16.5,13.5,3.0,9706.0,81.6,850000,Critical,9706.0,Saturday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-25,16.5,13.7,2.8,8899.0,83.1,850000,Critical,8899.0,Sunday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-26,16.5,14.0,2.5,7857.0,85.1,850000,Critical,7857.0,Monday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-27,16.5,14.8,1.7,5417.0,89.7,850000,Critical,5417.0,Tuesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-28,16.5,15.7,0.8,2639.0,95.0,850000,Low,2639.0,Wednesday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-02-29,16.5,15.2,1.3,4081.0,92.3,850000,Medium,4081.0,Thursday,February,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-01,16.5,16.0,0.5,1456.0,97.2,850000,Low,1456.0,Friday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-02,16.5,14.5,2.0,6292.0,88.1,850000,Critical,6292.0,Saturday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-03,16.5,12.8,3.7,11761.0,77.7,850000,Critical,11761.0,Sunday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-04,16.5,15.5,1.0,3069.0,94.2,850000,Medium,3069.0,Monday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-05,16.5,15.1,1.4,4581.0,91.3,850000,Medium,4581.0,Tuesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-06,16.5,16.3,0.2,521.0,99.0,850000,Low,521.0,Wednesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-07,16.5,16.3,0.2,503.0,99.0,850000,Low,503.0,Thursday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-08,16.5,15.9,0.6,1882.0,96.4,850000,Low,1882.0,Friday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-09,16.5,13.2,3.3,10492.0,80.1,850000,Critical,10492.0,Saturday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-10,16.5,13.0,3.5,11251.0,78.7,850000,Critical,11251.0,Sunday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-11,16.5,17.3,0.0,0.0,100.0,850000,Low,0.0,Monday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-12,16.5,16.4,0.1,247.0,99.5,850000,Low,247.0,Tuesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-13,16.5,16.3,0.2,560.0,98.9,850000,Low,560.0,Wednesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-14,16.5,14.4,2.1,6675.0,87.4,850000,Critical,6675.0,Thursday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-15,16.5,14.8,1.7,5410.0,89.8,850000,Critical,5410.0,Friday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-16,16.5,15.5,1.0,3124.0,94.1,850000,Medium,3124.0,Saturday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-17,16.5,13.2,3.3,10561.0,80.0,850000,Critical,10561.0,Sunday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-18,16.5,16.5,0.0,0.0,100.0,850000,Low,0.0,Monday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-19,16.5,14.7,1.8,5858.0,88.9,850000,Critical,5858.0,Tuesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-20,16.5,15.1,1.4,4491.0,91.5,850000,Medium,4491.0,Wednesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-21,16.5,17.2,0.0,0.0,100.0,850000,Low,0.0,Thursday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-22,16.5,14.6,1.9,6095.0,88.5,850000,Critical,6095.0,Friday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-23,16.5,14.0,2.5,7841.0,85.1,850000,Critical,7841.0,Saturday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-24,16.5,12.3,4.2,13348.0,74.7,850000,Critical,13348.0,Sunday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-25,16.5,14.9,1.6,5024.0,90.5,850000,Medium,5024.0,Monday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-26,16.5,15.9,0.6,2046.0,96.1,850000,Low,2046.0,Tuesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-27,16.5,15.3,1.2,3807.0,92.8,850000,Medium,3807.0,Wednesday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-28,16.5,15.2,1.3,4279.0,91.9,850000,Medium,4279.0,Thursday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-29,16.5,14.4,2.1,6766.0,87.2,850000,Critical,6766.0,Friday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-30,16.5,14.5,2.0,6370.0,87.9,850000,Critical,6370.0,Saturday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-03-31,16.5,12.0,4.5,14270.0,73.0,850000,Critical,14270.0,Sunday,March,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-01,16.5,17.3,0.0,0.0,100.0,850000,Low,0.0,Monday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-02,16.5,15.7,0.8,2666.0,95.0,850000,Medium,2666.0,Tuesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-03,16.5,16.3,0.2,739.0,98.6,850000,Low,739.0,Wednesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-04,16.5,16.9,0.0,0.0,100.0,850000,Low,0.0,Thursday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-05,16.5,15.1,1.4,4634.0,91.2,850000,Medium,4634.0,Friday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-06,16.5,12.7,3.8,12147.0,77.0,850000,Critical,12147.0,Saturday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-07,16.5,13.0,3.5,11132.0,78.9,850000,Critical,11132.0,Sunday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-08,16.5,15.5,1.0,3134.0,94.1,850000,Medium,3134.0,Monday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-09,16.5,16.1,0.4,1263.0,97.6,850000,Low,1263.0,Tuesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-10,16.5,16.4,0.1,454.0,99.1,850000,Low,454.0,Wednesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-11,16.5,17.3,0.0,0.0,100.0,850000,Low,0.0,Thursday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-12,16.5,16.2,0.3,885.0,98.3,850000,Low,885.0,Friday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-13,16.5,13.1,3.4,11033.0,79.1,850000,Critical,11033.0,Saturday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-14,16.5,12.1,4.4,14160.0,73.2,850000,Critical,14160.0,Sunday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-15,16.5,16.2,0.3,1023.0,98.1,850000,Low,1023.0,Monday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-16,16.5,17.0,0.0,0.0,100.0,850000,Low,0.0,Tuesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-17,16.5,14.8,1.7,5329.0,89.9,850000,Critical,5329.0,Wednesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-18,16.5,14.4,2.1,6671.0,87.4,850000,Critical,6671.0,Thursday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-19,16.5,15.3,1.2,3842.0,92.7,850000,Medium,3842.0,Friday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-20,16.5,12.8,3.7,11928.0,77.4,850000,Critical,11928.0,Saturday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-21,16.5,11.2,5.3,16870.0,68.0,850000,Critical,16870.0,Sunday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-22,16.5,16.0,0.5,1684.0,96.8,850000,Low,1684.0,Monday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-23,16.5,14.9,1.6,5041.0,90.5,850000,Medium,5041.0,Tuesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-24,16.5,15.7,0.8,2405.0,95.4,850000,Low,2405.0,Wednesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-25,16.5,17.3,0.0,0.0,100.0,850000,Low,0.0,Thursday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-26,16.5,16.4,0.1,480.0,99.1,850000,Low,480.0,Friday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-27,16.5,12.7,3.8,12277.0,76.7,850000,Critical,12277.0,Saturday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-28,16.5,11.8,4.7,15125.0,71.4,850000,Critical,15125.0,Sunday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-29,16.5,16.2,0.3,1079.0,98.0,850000,Low,1079.0,Monday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-04-30,16.5,14.6,1.9,5957.0,88.7,850000,Critical,5957.0,Tuesday,April,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-01,16.5,16.6,0.0,0.0,100.0,850000,Low,0.0,Wednesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-02,16.5,15.6,0.9,2783.0,94.7,850000,Medium,2783.0,Thursday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-03,16.5,14.9,1.6,5170.0,90.2,850000,Medium,5170.0,Friday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-04,16.5,13.8,2.7,8522.0,83.9,850000,Critical,8522.0,Saturday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-05,16.5,12.5,4.0,12824.0,75.7,850000,Critical,12824.0,Sunday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-06,16.5,14.9,1.6,5006.0,90.5,850000,Medium,5006.0,Monday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-07,16.5,14.4,2.1,6567.0,87.6,850000,Critical,6567.0,Tuesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-08,16.5,15.9,0.6,2039.0,96.1,850000,Low,2039.0,Wednesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-09,16.5,16.5,0.0,91.0,99.8,850000,Low,91.0,Thursday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-10,16.5,15.0,1.5,4752.0,91.0,850000,Medium,4752.0,Friday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-11,16.5,13.9,2.6,8459.0,84.0,850000,Critical,8459.0,Saturday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-12,16.5,12.7,3.8,12281.0,76.7,850000,Critical,12281.0,Sunday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-13,16.5,14.8,1.7,5327.0,89.9,850000,Critical,5327.0,Monday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-14,16.5,16.5,0.0,0.0,100.0,850000,Low,0.0,Tuesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-15,16.5,14.7,1.8,5807.0,89.0,850000,Critical,5807.0,Wednesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-16,16.5,15.2,1.3,4063.0,92.3,850000,Medium,4063.0,Thursday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-17,16.5,14.3,2.2,7173.0,86.4,850000,Critical,7173.0,Friday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-18,16.5,13.8,2.7,8668.0,83.6,850000,Critical,8668.0,Saturday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-19,16.5,12.0,4.5,14444.0,72.6,850000,Critical,14444.0,Sunday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-20,16.5,16.3,0.2,642.0,98.8,850000,Low,642.0,Monday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-21,16.5,17.0,0.0,0.0,100.0,850000,Low,0.0,Tuesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-22,16.5,17.2,0.0,0.0,100.0,850000,Low,0.0,Wednesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-23,16.5,14.4,2.1,6599.0,87.5,850000,Critical,6599.0,Thursday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-24,16.5,17.2,0.0,0.0,100.0,850000,Low,0.0,Friday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-25,16.5,14.0,2.5,8136.0,84.6,850000,Critical,8136.0,Saturday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-26,16.5,11.6,4.9,15605.0,70.4,850000,Critical,15605.0,Sunday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-27,16.5,14.5,2.0,6472.0,87.7,850000,Critical,6472.0,Monday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-28,16.5,16.5,0.0,100.0,99.8,850000,Low,100.0,Tuesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-29,16.5,15.4,1.1,3648.0,93.1,850000,Medium,3648.0,Wednesday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-30,16.5,14.3,2.2,6950.0,86.8,850000,Critical,6950.0,Thursday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-05-31,16.5,15.4,1.1,3599.0,93.2,850000,Medium,3599.0,Friday,May,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-01,16.5,14.8,1.7,5506.0,89.6,850000,Critical,5506.0,Saturday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-02,16.5,13.6,2.9,9298.0,82.4,850000,Critical,9298.0,Sunday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-03,16.5,15.3,1.2,3824.0,92.8,850000,Medium,3824.0,Monday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-04,16.5,15.5,1.0,3337.0,93.7,850000,Medium,3337.0,Tuesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-05,16.5,15.8,0.7,2196.0,95.8,850000,Low,2196.0,Wednesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-06,16.5,17.1,0.0,0.0,100.0,850000,Low,0.0,Thursday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-07,16.5,15.5,1.0,3239.0,93.9,850000,Medium,3239.0,Friday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-08,16.5,15.5,1.0,3332.0,93.7,850000,Medium,3332.0,Saturday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-09,16.5,12.2,4.3,13897.0,73.7,850000,Critical,13897.0,Sunday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-10,16.5,16.1,0.4,1171.0,97.8,850000,Low,1171.0,Monday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-11,16.5,16.6,0.0,0.0,100.0,850000,Low,0.0,Tuesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-12,16.5,16.8,0.0,0.0,100.0,850000,Low,0.0,Wednesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-13,16.5,16.7,0.0,0.0,100.0,850000,Low,0.0,Thursday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-14,16.5,15.9,0.6,1857.0,96.5,850000,Low,1857.0,Friday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-15,16.5,13.1,3.4,11003.0,79.2,850000,Critical,11003.0,Saturday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-16,16.5,13.3,3.2,10324.0,80.4,850000,Critical,10324.0,Sunday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-17,16.5,16.7,0.0,0.0,100.0,850000,Low,0.0,Monday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-18,16.5,17.1,0.0,0.0,100.0,850000,Low,0.0,Tuesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-19,16.5,15.5,1.0,3094.0,94.1,850000,Medium,3094.0,Wednesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-20,16.5,14.7,1.8,5666.0,89.3,850000,Critical,5666.0,Thursday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-21,16.5,14.5,2.0,6454.0,87.8,850000,Critical,6454.0,Friday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-22,16.5,13.9,2.6,8265.0,84.3,850000,Critical,8265.0,Saturday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-23,16.5,12.9,3.6,11440.0,78.3,850000,Critical,11440.0,Sunday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-24,16.5,14.8,1.7,5307.0,89.9,850000,Critical,5307.0,Monday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-25,16.5,16.0,0.5,1540.0,97.1,850000,Low,1540.0,Tuesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-26,16.5,15.7,0.8,2617.0,95.0,850000,Low,2617.0,Wednesday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-27,16.5,14.1,2.4,7766.0,85.3,850000,Critical,7766.0,Thursday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-28,16.5,14.7,1.8,5759.0,89.1,850000,Critical,5759.0,Friday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-29,16.5,12.9,3.6,11453.0,78.3,850000,Critical,11453.0,Saturday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-06-30,16.5,13.7,2.8,8954.0,83.0,850000,Critical,8954.0,Sunday,June,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-01,16.5,16.3,0.2,575.0,98.9,850000,Low,575.0,Monday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-02,16.5,16.8,0.0,0.0,100.0,850000,Low,0.0,Tuesday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-03,16.5,15.6,0.9,2746.0,94.8,850000,Medium,2746.0,Wednesday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-04,16.5,15.4,1.1,3630.0,93.1,850000,Medium,3630.0,Thursday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-05,16.5,16.7,0.0,0.0,100.0,850000,Low,0.0,Friday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-06,16.5,15.4,1.1,3423.0,93.5,850000,Medium,3423.0,Saturday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-07,16.5,11.7,4.8,15425.0,70.8,850000,Critical,15425.0,Sunday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-08,16.5,15.5,1.0,3056.0,94.2,850000,Medium,3056.0,Monday,July,Daily tracking for Airtel contract
BRD-007,CR103,Airtel,2024-07-09,16.5,15.8,0.7,2083.0,96.1,850000,Low,2083.0,Tuesday,July,Daily tracking for Airtel contract
